employee_id,fullname,avg_performance_rating,years_of_service_months,grade_name,education_name,grade_id,position_id,iq,pauli,faxtor,disc,mbti,gtq_total,tiki,papi_n_score,papi_g_score,papi_a_score,papi_l_score,papi_p_score,papi_i_score,papi_t_score,papi_v_score,papi_o_score,papi_b_score,papi_s_score,papi_x_score,papi_c_score,papi_d_score,papi_r_score,papi_z_score,papi_e_score,papi_k_score,papi_f_score,papi_w_score,avg_score_gdr,avg_score_cex,avg_score_ids,avg_score_qdd,avg_score_sto,avg_score_sea,avg_score_vcu,avg_score_lie,avg_score_ftc,avg_score_csi,strength_rank_1_theme,strength_rank_2_theme,strength_rank_3_theme
EMP101795,Ayunda Tamba,3.6000000000000000,64,V,D3,3,2,null,27,71,SC,ISFP,null,8,7.0,2.0,4.0,7.0,3.0,2.0,9.0,1.0,9.0,5.0,1.0,8.0,3.0,2.0,4.0,8.0,5.0,5.0,null,9.0,4.0000000000000000,3.6000000000000000,4.0000000000000000,3.0000000000000000,3.2500000000000000,3.2000000000000000,3.0000000000000000,3.2500000000000000,4.0000000000000000,3.6000000000000000,,Woo,Activator
EMP101796,Bayu Rahmawati,3.0000000000000000,61,III,D3,1,4,105.0,50,24,CD,INTJ,18.0,2,9.0,9.0,5.0,1.0,5.0,null,null,8.0,9.0,5.0,1.0,null,4.0,7.0,3.0,1.0,9.0,7.0,3.0,2.0,2.6000000000000000,2.8000000000000000,3.0000000000000000,3.2000000000000000,3.0000000000000000,2.5000000000000000,3.2000000000000000,2.8000000000000000,3.2000000000000000,2.8000000000000000,Maximizer,Deliberative,Input
EMP101797,Rani Ananda,2.6000000000000000,52,IV,S2,2,1,101.0,75,88,CS,INTP,19.0,3,5.0,3.0,4.0,2.0,5.0,null,2.0,9.0,8.0,9.0,null,7.0,9.0,3.0,4.0,2.0,9.0,6.0,8.0,2.0,3.0000000000000000,3.0000000000000000,2.4000000000000000,2.2500000000000000,3.0000000000000000,2.7500000000000000,3.2500000000000000,2.8000000000000000,2.4000000000000000,2.2000000000000000,,Connectedness,Harmony
EMP101798,Bayu Situmorang,1.7500000000000000,69,V,D3,3,1,139.0,56,74,IC,ENFJ,29.0,3,5.0,5.0,5.0,5.0,7.0,5.0,null,4.0,3.0,null,8.0,4.0,3.0,8.0,null,5.0,9.0,1.0,7.0,5.0,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,2.0000000000000000,1.8000000000000000,Individualization,Woo,Self-Assurance
EMP101799,Rani Ganesha Rohman,3.5000000000000000,116,III,D3,1,6,null,26,93,DS,ISTJ,null,7,8.0,8.0,null,4.0,8.0,5.0,3.0,9.0,7.0,2.0,4.0,9.0,7.0,9.0,7.0,4.0,1.0,4.0,null,6.0,3.6000000000000000,3.3333333333333333,3.6000000000000000,4.0000000000000000,3.2000000000000000,3.2500000000000000,3.6000000000000000,3.4000000000000000,3.8000000000000000,4.0000000000000000,Relator,Consistency,Learner
EMP101800,Eko Fadillah Halim,3.2000000000000000,42,III,D3,1,4,116.0,26,29,null,ISTJ,9.0,1,7.0,1.0,9.0,6.0,null,7.0,3.0,9.0,null,6.0,null,8.0,5.0,7.0,2.0,8.0,7.0,3.0,3.0,6.0,3.0000000000000000,2.8000000000000000,3.4000000000000000,3.0000000000000000,3.6000000000000000,3.4000000000000000,3.7500000000000000,2.8000000000000000,3.0000000000000000,3.2000000000000000,Maximizer,Analytical,
EMP101801,Cahyo Wibowo,3.2000000000000000,77,IV,SMA,2,2,null,55,74,DS,ISFP,null,4,8.0,8.0,3.0,4.0,8.0,2.0,4.0,7.0,3.0,8.0,4.0,4.0,3.0,9.0,6.0,7.0,5.0,null,6.0,null,2.6000000000000000,3.4000000000000000,3.2000000000000000,2.6000000000000000,3.5000000000000000,3.6000000000000000,3.0000000000000000,3.5000000000000000,3.2500000000000000,3.6000000000000000,Significance,Responsibility,
EMP101802,Tania Wijaya Lukman,3.8000000000000000,39,III,D3,1,4,98.0,100,74,CD,ISTP,36.0,1,2.0,3.0,9.0,2.0,1.0,null,5.0,5.0,9.0,2.0,6.0,6.0,6.0,2.0,2.0,5.0,6.0,3.0,4.0,null,3.8000000000000000,3.7500000000000000,4.0000000000000000,4.0000000000000000,3.8000000000000000,3.6000000000000000,3.8000000000000000,3.5000000000000000,3.5000000000000000,3.6000000000000000,Focus,Adaptability,Command
EMP101803,Bella Rachman Hidayat,3.0000000000000000,106,III,SMA,1,1,81.0,79,53,null,ISFP,30.0,4,3.0,2.0,4.0,null,4.0,3.0,9.0,4.0,null,3.0,9.0,6.0,4.0,9.0,1.0,4.0,9.0,3.0,1.0,8.0,2.8000000000000000,3.4000000000000000,2.7500000000000000,2.6000000000000000,3.0000000000000000,3.7500000000000000,3.0000000000000000,2.8000000000000000,3.0000000000000000,3.6000000000000000,Deliberative,Analytical,Belief
EMP101804,Nurlita Baskara Sinaga,3.2500000000000000,40,IV,S1,2,4,107.0,45,74,DI,INFJ,23.0,7,6.0,7.0,6.0,7.0,3.0,2.0,1.0,3.0,9.0,8.0,4.0,1.0,9.0,4.0,7.0,1.0,null,6.0,5.0,5.0,3.0000000000000000,3.2000000000000000,3.2500000000000000,3.2000000000000000,3.8000000000000000,3.2500000000000000,3.2500000000000000,3.2000000000000000,3.6000000000000000,3.7500000000000000,Communication,Self-Assurance,Discipline
EMP101805,Evi Putra,2.8000000000000000,34,V,S2,3,2,122.0,52,94,CI,null,17.0,10,8.0,9.0,3.0,9.0,2.0,null,2.0,2.0,7.0,2.0,9.0,1.0,1.0,7.0,5.0,5.0,3.0,9.0,5.0,9.0,3.2000000000000000,3.0000000000000000,2.6000000000000000,3.5000000000000000,3.0000000000000000,2.6000000000000000,2.6000000000000000,2.2500000000000000,3.2500000000000000,3.2500000000000000,Ideation,Focus,Discipline
EMP101806,Indra Iqbal Lukman,4.0000000000000000,33,V,SMA,3,4,123.0,55,99,IC,INTJ,34.0,1,8.0,1.0,9.0,8.0,9.0,4.0,3.0,7.0,9.0,2.0,9.0,2.0,2.0,9.0,7.0,3.0,5.0,9.0,2.0,9.0,4.0000000000000000,3.6000000000000000,3.5000000000000000,3.8000000000000000,3.4000000000000000,4.6666666666666667,3.6000000000000000,3.2500000000000000,3.6000000000000000,3.4000000000000000,Futuristic,Relator,Ideation
EMP101807,Satya Fauziah,3.0000000000000000,5,III,S2,1,5,136.0,74,80,CI,ENFJ,19.0,10,2.0,4.0,6.0,7.0,3.0,1.0,5.0,3.0,1.0,6.0,4.0,1.0,4.0,7.0,7.0,8.0,5.0,4.0,5.0,6.0,2.7500000000000000,2.6666666666666667,3.0000000000000000,2.6666666666666667,4.0000000000000000,3.0000000000000000,3.0000000000000000,3.5000000000000000,3.0000000000000000,3.2500000000000000,Deliberative,Restorative,Activator
EMP101808,Dewi Rachman Simanjuntak,2.2500000000000000,64,IV,S2,2,6,80.0,32,44,ID,ISFJ,21.0,5,null,null,4.0,3.0,6.0,8.0,3.0,8.0,7.0,1.0,6.0,1.0,1.0,5.0,2.0,1.0,8.0,null,5.0,2.0,2.4000000000000000,2.0000000000000000,2.2000000000000000,2.6000000000000000,2.7500000000000000,2.6000000000000000,2.2500000000000000,2.2000000000000000,2.7500000000000000,3.3333333333333333,Futuristic,Communication,Input
EMP101809,Dinda Suharto,4.5000000000000000,17,V,SMA,3,4,108.0,92,82,CD,ENFJ,24.0,9,null,null,1.0,8.0,2.0,null,3.0,9.0,4.0,2.0,3.0,9.0,4.0,6.0,1.0,7.0,3.0,9.0,4.0,4.0,4.2500000000000000,4.2500000000000000,4.2500000000000000,4.5000000000000000,4.5000000000000000,4.0000000000000000,3.7500000000000000,4.2500000000000000,4.5000000000000000,4.3333333333333333,Intellection,Competition,Harmony
EMP101810,Dwi Tri Hartanto,3.2000000000000000,85,III,D3,1,5,132.0,46,79,null,INTJ,18.0,7,9.0,7.0,3.0,1.0,8.0,1.0,5.0,3.0,null,4.0,5.0,8.0,9.0,2.0,9.0,3.0,6.0,null,3.0,6.0,3.3333333333333333,3.7500000000000000,3.0000000000000000,3.4000000000000000,3.2000000000000000,2.7500000000000000,3.2000000000000000,3.0000000000000000,3.4000000000000000,3.0000000000000000,Competition,Learner,Communication
EMP101811,Adit Yudhistira Putra,4.2500000000000000,8,V,S1,3,4,null,57,84,DC,INFP,38.0,5,7.0,2.0,6.0,8.0,2.0,2.0,2.0,9.0,6.0,7.0,8.0,8.0,8.0,5.0,null,5.0,8.0,1.0,2.0,5.0,4.0000000000000000,4.2500000000000000,4.0000000000000000,4.0000000000000000,3.7500000000000000,4.6666666666666667,4.2500000000000000,4.5000000000000000,4.0000000000000000,4.2500000000000000,Restorative,Analytical,Positivity
EMP101812,Prasetyo Sinaga,2.2500000000000000,38,III,SMA,1,3,106.0,22,85,CI,ENFP,21.0,10,9.0,3.0,3.0,8.0,2.0,8.0,5.0,2.0,3.0,1.0,null,4.0,6.0,1.0,7.0,6.0,3.0,3.0,9.0,5.0,2.0000000000000000,1.8000000000000000,2.2000000000000000,2.5000000000000000,2.2000000000000000,2.2500000000000000,2.0000000000000000,2.0000000000000000,2.6000000000000000,2.6666666666666667,Intellection,Discipline,
EMP101813,Julia Fauziah,3.2000000000000000,30,III,S2,1,3,104.0,29,23,CS,null,33.0,8,9.0,8.0,6.0,5.0,7.0,3.0,7.0,7.0,3.0,3.0,9.0,1.0,3.0,1.0,7.0,3.0,3.0,4.0,4.0,1.0,3.2000000000000000,2.6000000000000000,3.3333333333333333,3.2000000000000000,3.0000000000000000,3.2000000000000000,3.4000000000000000,3.0000000000000000,3.2000000000000000,3.2000000000000000,Includer,Focus,Arranger
EMP101814,Rendra Wijaya Ramadhan,3.0000000000000000,7,V,D3,3,3,102.0,21,23,SD,ESTP,20.0,8,8.0,5.0,2.0,null,6.0,2.0,2.0,6.0,8.0,3.0,3.0,8.0,7.0,1.0,null,7.0,8.0,5.0,null,null,2.7500000000000000,3.3333333333333333,3.0000000000000000,2.3333333333333333,2.7500000000000000,2.5000000000000000,2.5000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,Maximizer,Intellection,Achiever
EMP101815,Valdo Setiawan,3.6000000000000000,27,IV,S1,2,1,135.0,42,63,DI,null,31.0,1,3.0,6.0,9.0,null,8.0,null,9.0,2.0,3.0,5.0,8.0,1.0,1.0,3.0,6.0,6.0,6.0,6.0,null,1.0,3.2000000000000000,3.4000000000000000,4.0000000000000000,3.2500000000000000,4.0000000000000000,3.8000000000000000,4.0000000000000000,3.2500000000000000,3.0000000000000000,3.8000000000000000,Positivity,Adaptability,Command
EMP101816,Rani Anugrah Zulfikar,2.6000000000000000,62,III,SMA,1,1,89.0,73,47,CD,ENFP,21.0,4,5.0,6.0,7.0,8.0,9.0,9.0,3.0,2.0,9.0,null,8.0,9.0,5.0,null,8.0,7.0,7.0,8.0,4.0,7.0,3.0000000000000000,2.4000000000000000,2.6000000000000000,2.6000000000000000,2.5000000000000000,2.6000000000000000,2.4000000000000000,2.8000000000000000,2.8000000000000000,2.8000000000000000,Achiever,Restorative,Ideation
EMP101817,Luthfi Pramudita Pradana,3.8000000000000000,51,IV,D3,2,2,132.0,21,70,DI,ESFJ,30.0,2,5.0,8.0,8.0,null,null,8.0,9.0,3.0,null,1.0,4.0,7.0,1.0,4.0,2.0,7.0,null,null,5.0,3.0,2.6000000000000000,2.6000000000000000,2.6000000000000000,3.0000000000000000,2.8000000000000000,2.8000000000000000,2.8000000000000000,2.6000000000000000,3.0000000000000000,3.2000000000000000,Includer,Relator,Self-Assurance
EMP101818,Oka Anugrah Kusuma,3.4000000000000000,67,III,S1,1,2,122.0,44,75,CD,INFP,26.0,9,null,4.0,null,3.0,9.0,6.0,2.0,1.0,4.0,9.0,9.0,3.0,null,2.0,6.0,6.0,8.0,8.0,7.0,3.0,3.7500000000000000,3.4000000000000000,3.2000000000000000,3.6000000000000000,3.0000000000000000,3.2000000000000000,3.7500000000000000,3.5000000000000000,3.6000000000000000,3.5000000000000000,Responsibility,Command,Learner
EMP101819,Tania Ananda,3.2500000000000000,11,V,S2,3,1,140.0,99,29,SC,ESFP,33.0,10,null,3.0,9.0,5.0,7.0,7.0,7.0,1.0,6.0,9.0,1.0,1.0,3.0,8.0,5.0,3.0,7.0,3.0,6.0,3.0,3.0000000000000000,3.5000000000000000,3.2500000000000000,3.2500000000000000,3.7500000000000000,3.3333333333333333,3.0000000000000000,3.2500000000000000,2.7500000000000000,3.0000000000000000,Connectedness,Arranger,Futuristic
EMP101820,Dinda Zulfikar Rahmawati,3.6000000000000000,46,IV,S2,2,5,113.0,71,24,SI,ISTP,31.0,5,6.0,3.0,8.0,7.0,9.0,2.0,8.0,6.0,null,2.0,9.0,1.0,null,1.0,6.0,null,3.0,4.0,5.0,5.0,3.6000000000000000,4.0000000000000000,3.4000000000000000,3.4000000000000000,3.6000000000000000,4.2000000000000000,3.5000000000000000,3.8000000000000000,3.2500000000000000,4.0000000000000000,Relator,Arranger,Woo
EMP101821,Umar Halim,2.7500000000000000,59,V,S1,3,2,106.0,28,66,SI,ESTJ,39.0,2,5.0,8.0,7.0,9.0,5.0,7.0,5.0,2.0,7.0,7.0,8.0,9.0,7.0,6.0,8.0,null,4.0,3.0,7.0,6.0,2.2000000000000000,2.4000000000000000,3.0000000000000000,2.6000000000000000,2.4000000000000000,2.2000000000000000,2.4000000000000000,3.2500000000000000,2.4000000000000000,3.5000000000000000,Ideation,Empathy,Includer
EMP101822,Nadia Anugrah Lestari,2.7500000000000000,61,III,SMA,1,2,93.0,35,33,DI,ENTP,31.0,3,8.0,7.0,4.0,2.0,null,6.0,6.0,6.0,5.0,4.0,9.0,6.0,9.0,null,3.0,1.0,3.0,5.0,7.0,8.0,3.4000000000000000,3.0000000000000000,2.6666666666666667,3.5000000000000000,3.0000000000000000,2.7500000000000000,3.2500000000000000,3.0000000000000000,2.2000000000000000,2.8000000000000000,Ideation,Command,Belief
EMP101823,Prasetyo Jatmiko Rohman,3.8000000000000000,56,V,D3,3,5,86.0,62,51,CI,ENFP,36.0,8,5.0,9.0,3.0,5.0,1.0,8.0,2.0,2.0,4.0,9.0,6.0,5.0,3.0,4.0,4.0,8.0,6.0,9.0,2.0,5.0,4.0000000000000000,4.0000000000000000,3.2000000000000000,4.0000000000000000,3.4000000000000000,3.4000000000000000,3.7500000000000000,3.6000000000000000,4.3333333333333333,3.6000000000000000,Strategic,Intellection,Individualization
EMP101824,Galih Zulfikar Permadi,4.0000000000000000,45,III,S2,1,4,null,27,37,DC,INFP,null,4,8.0,5.0,7.0,1.0,8.0,9.0,1.0,null,9.0,4.0,1.0,8.0,8.0,null,4.0,4.0,8.0,2.0,4.0,5.0,4.0000000000000000,4.0000000000000000,4.2000000000000000,3.8000000000000000,4.0000000000000000,3.8000000000000000,4.2000000000000000,4.3333333333333333,4.0000000000000000,4.0000000000000000,Developer,Command,Intellection
EMP101825,Adit Iqbal Santoso,2.4000000000000000,45,V,SMA,3,5,null,67,94,SC,ESFJ,null,4,7.0,6.0,1.0,6.0,4.0,5.0,3.0,null,6.0,null,2.0,9.0,2.0,4.0,8.0,8.0,4.0,4.0,3.0,2.0,2.7500000000000000,2.2000000000000000,2.4000000000000000,2.8000000000000000,2.6000000000000000,2.5000000000000000,1.7500000000000000,3.0000000000000000,2.4000000000000000,2.4000000000000000,Input,Woo,Context
EMP101826,Yuni Situmorang,2.5000000000000000,47,III,SMA,1,5,91.0,51,78,null,ISTP,14.0,5,5.0,8.0,3.0,5.0,4.0,3.0,9.0,6.0,5.0,8.0,5.0,1.0,8.0,9.0,3.0,7.0,4.0,4.0,4.0,8.0,2.2000000000000000,2.0000000000000000,2.7500000000000000,2.5000000000000000,2.4000000000000000,2.7500000000000000,2.5000000000000000,2.6000000000000000,2.6000000000000000,3.0000000000000000,Communication,Positivity,Maximizer
EMP101827,Fajar Candra Zulfikar,3.7500000000000000,55,V,S1,3,1,81.0,36,84,CD,ENFP,28.0,9,null,8.0,4.0,2.0,1.0,8.0,5.0,9.0,9.0,5.0,1.0,9.0,1.0,6.0,9.0,2.0,9.0,6.0,6.0,9.0,4.0000000000000000,3.5000000000000000,4.0000000000000000,4.0000000000000000,3.8000000000000000,4.0000000000000000,4.2500000000000000,4.0000000000000000,4.0000000000000000,3.2500000000000000,Focus,Achiever,Relator
EMP101828,Eko Halim,3.6000000000000000,80,V,D3,3,5,null,67,53,SD,INFJ,null,7,null,null,3.0,7.0,8.0,8.0,3.0,7.0,5.0,null,6.0,9.0,9.0,7.0,6.0,3.0,7.0,1.0,6.0,5.0,3.2500000000000000,3.2500000000000000,3.6000000000000000,3.4000000000000000,3.0000000000000000,3.8000000000000000,3.0000000000000000,2.5000000000000000,3.2500000000000000,4.2000000000000000,Learner,Includer,Individualization
EMP101829,Umar Ganesha Maulida,4.0000000000000000,51,V,D3,3,1,89.0,94,36,DS,ENFP,24.0,5,1.0,null,9.0,2.0,4.0,null,7.0,4.0,3.0,4.0,1.0,1.0,7.0,3.0,null,9.0,8.0,1.0,5.0,1.0,4.0000000000000000,4.2000000000000000,4.0000000000000000,4.0000000000000000,3.6000000000000000,3.6000000000000000,4.0000000000000000,3.5000000000000000,3.4000000000000000,3.6000000000000000,Relator,Restorative,Consistency
EMP101830,Umar Setiawan,2.7500000000000000,76,IV,S1,2,5,80.0,88,28,DS,INTJ,17.0,2,6.0,8.0,8.0,4.0,8.0,4.0,2.0,4.0,3.0,null,3.0,4.0,3.0,9.0,4.0,3.0,5.0,null,8.0,5.0,2.8000000000000000,2.2000000000000000,2.6000000000000000,3.0000000000000000,2.7500000000000000,2.6000000000000000,2.2000000000000000,2.6666666666666667,3.0000000000000000,3.0000000000000000,Consistency,Command,Woo
EMP101831,Cahyo Wijaya Lukman,2.8000000000000000,100,III,SMA,1,5,107.0,65,50,IS,ISFP,33.0,2,8.0,3.0,4.0,5.0,3.0,9.0,4.0,8.0,1.0,9.0,1.0,7.0,7.0,9.0,5.0,null,6.0,1.0,8.0,2.0,2.2500000000000000,2.6666666666666667,2.7500000000000000,2.2500000000000000,2.8000000000000000,2.6000000000000000,2.8000000000000000,3.6000000000000000,3.2000000000000000,2.4000000000000000,Restorative,Responsibility,Relator
EMP101832,Eko Putra,3.4000000000000000,72,IV,S2,2,1,123.0,38,86,CS,null,25.0,10,6.0,null,2.0,7.0,5.0,8.0,7.0,9.0,null,7.0,5.0,null,1.0,3.0,7.0,5.0,4.0,7.0,8.0,8.0,3.4000000000000000,3.6000000000000000,3.5000000000000000,3.7500000000000000,3.2500000000000000,3.4000000000000000,2.8000000000000000,4.0000000000000000,3.0000000000000000,3.0000000000000000,Input,Strategic,Ideation
EMP101833,Zaki Lukman,2.8000000000000000,69,IV,SMA,2,2,140.0,91,81,DI,ISTJ,27.0,7,4.0,1.0,2.0,3.0,1.0,6.0,null,9.0,6.0,3.0,1.0,8.0,3.0,3.0,2.0,6.0,6.0,6.0,1.0,4.0,3.2000000000000000,2.6000000000000000,2.6000000000000000,2.5000000000000000,3.0000000000000000,3.0000000000000000,3.2000000000000000,2.8000000000000000,2.8000000000000000,2.5000000000000000,Command,Communication,Focus
EMP101834,Fitri Subekti,2.4000000000000000,28,III,S1,1,6,85.0,67,53,SC,INFP,31.0,4,7.0,5.0,8.0,6.0,2.0,3.0,5.0,1.0,6.0,8.0,6.0,4.0,7.0,6.0,7.0,5.0,1.0,7.0,8.0,2.0,2.2000000000000000,2.2500000000000000,2.0000000000000000,2.6000000000000000,3.0000000000000000,2.4000000000000000,2.2000000000000000,2.5000000000000000,2.4000000000000000,1.3333333333333333,Achiever,Positivity,Arranger
EMP101835,Yoga Kusuma,4.2000000000000000,55,V,D3,3,6,121.0,34,65,CI,ESFP,26.0,10,8.0,3.0,2.0,3.0,1.0,5.0,5.0,8.0,7.0,8.0,5.0,1.0,3.0,8.0,4.0,2.0,4.0,1.0,9.0,7.0,4.0000000000000000,3.8000000000000000,4.2000000000000000,4.0000000000000000,4.6000000000000000,4.0000000000000000,4.2000000000000000,4.2000000000000000,3.8000000000000000,4.4000000000000000,Futuristic,Ideation,Achiever
EMP101836,Luthfi Ramadhan,4.2000000000000000,56,V,S1,3,6,106.0,81,44,CI,null,39.0,4,2.0,5.0,5.0,1.0,2.0,4.0,8.0,6.0,7.0,1.0,2.0,7.0,4.0,8.0,9.0,1.0,2.0,5.0,4.0,9.0,4.4000000000000000,4.6000000000000000,4.4000000000000000,4.5000000000000000,4.0000000000000000,4.2000000000000000,4.0000000000000000,23.2000000000000000,4.3333333333333333,4.6000000000000000,Learner,Self-Assurance,Consistency
EMP101837,Zahra Iqbal Pradana,2.6000000000000000,37,III,S2,1,1,137.0,22,61,null,INFJ,29.0,9,9.0,8.0,null,4.0,null,4.0,null,5.0,8.0,2.0,9.0,1.0,6.0,1.0,7.0,7.0,3.0,5.0,7.0,3.0,2.6000000000000000,2.7500000000000000,2.6000000000000000,2.0000000000000000,2.6000000000000000,2.8000000000000000,3.0000000000000000,2.4000000000000000,3.0000000000000000,2.2000000000000000,Command,Restorative,Includer
EMP101838,Intan Aji Simanjuntak,3.4000000000000000,55,V,S2,3,4,null,74,98,CI,ENTP,null,4,7.0,3.0,2.0,7.0,9.0,4.0,8.0,null,7.0,4.0,9.0,5.0,2.0,8.0,4.0,8.0,null,1.0,5.0,5.0,2.8000000000000000,3.2000000000000000,3.6000000000000000,3.2500000000000000,3.2500000000000000,3.0000000000000000,3.0000000000000000,3.6000000000000000,3.4000000000000000,4.0000000000000000,,Focus,Maximizer
EMP101839,Rendra Mahendra,2.4000000000000000,53,IV,SMA,2,3,117.0,20,90,CI,ISTP,31.0,10,9.0,7.0,8.0,9.0,8.0,4.0,6.0,1.0,8.0,1.0,2.0,null,2.0,7.0,4.0,2.0,9.0,8.0,9.0,null,2.6000000000000000,2.4000000000000000,3.4000000000000000,2.8000000000000000,2.7500000000000000,2.6000000000000000,2.4000000000000000,2.2000000000000000,2.2000000000000000,2.0000000000000000,Ideation,Command,Relator
EMP101840,Rizka Erlangga Ananda,3.5000000000000000,105,III,S2,1,5,123.0,71,51,SI,ESTJ,24.0,10,1.0,4.0,2.0,9.0,7.0,5.0,3.0,7.0,5.0,null,7.0,7.0,8.0,null,6.0,9.0,3.0,2.0,6.0,8.0,3.4000000000000000,3.2000000000000000,3.6000000000000000,3.5000000000000000,3.6000000000000000,3.4000000000000000,3.0000000000000000,3.2000000000000000,3.2500000000000000,3.5000000000000000,,,Achiever
EMP101841,Bella Lukman,3.0000000000000000,25,III,D3,1,2,113.0,87,66,DC,INTP,29.0,3,5.0,9.0,7.0,8.0,2.0,2.0,2.0,9.0,4.0,7.0,4.0,7.0,5.0,1.0,8.0,4.0,5.0,2.0,8.0,7.0,3.6666666666666667,3.0000000000000000,3.0000000000000000,3.2000000000000000,2.8000000000000000,2.8000000000000000,3.2000000000000000,3.4000000000000000,3.0000000000000000,2.8000000000000000,Relator,Maximizer,Restorative
EMP101842,Luthfi Baskara Saputra,1.6666666666666667,6,IV,S2,2,3,null,48,61,CD,ISFJ,null,4,3.0,6.0,null,5.0,3.0,7.0,7.0,8.0,2.0,8.0,2.0,9.0,6.0,1.0,6.0,8.0,2.0,6.0,1.0,null,2.7500000000000000,1.3333333333333333,2.3333333333333333,1.00000000000000000000,2.2500000000000000,2.6666666666666667,2.0000000000000000,2.5000000000000000,2.0000000000000000,2.5000000000000000,Restorative,Maximizer,Belief
EMP101843,Ayunda Halim,2.8000000000000000,49,III,S2,1,2,97.0,59,69,SD,ISFJ,33.0,1,8.0,8.0,5.0,null,null,7.0,9.0,1.0,null,1.0,6.0,6.0,2.0,3.0,1.0,8.0,6.0,8.0,8.0,1.0,3.0000000000000000,3.0000000000000000,2.4000000000000000,3.4000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,2.8000000000000000,3.5000000000000000,2.7500000000000000,Context,Learner,Connectedness
EMP101844,Dimas Wijaya,4.0000000000000000,63,V,S1,3,1,null,32,98,DI,ENTJ,32.0,6,5.0,null,9.0,7.0,6.0,3.0,3.0,8.0,9.0,9.0,4.0,3.0,2.0,null,4.0,7.0,5.0,2.0,5.0,2.0,4.0000000000000000,3.6000000000000000,3.8000000000000000,3.8000000000000000,3.8000000000000000,3.8000000000000000,3.8000000000000000,4.0000000000000000,3.2500000000000000,4.2000000000000000,Harmony,Positivity,Belief
EMP101845,Ahmad Salsabila,4.2500000000000000,49,V,S1,3,3,114.0,52,99,DI,ISTP,18.0,3,1.0,4.0,2.0,4.0,5.0,1.0,5.0,3.0,9.0,7.0,1.0,null,1.0,1.0,5.0,2.0,1.0,3.0,5.0,7.0,4.2000000000000000,4.2500000000000000,4.0000000000000000,3.8000000000000000,4.2000000000000000,4.0000000000000000,4.2000000000000000,4.6000000000000000,3.6000000000000000,3.6000000000000000,Maximizer,Significance,
EMP101846,Arif Suharto,2.6000000000000000,53,III,D3,1,4,88.0,71,34,DS,ISTJ,16.0,10,8.0,6.0,1.0,7.0,9.0,4.0,1.0,null,3.0,9.0,5.0,1.0,8.0,9.0,1.0,8.0,5.0,8.0,2.0,4.0,3.0000000000000000,2.7500000000000000,2.8000000000000000,2.7500000000000000,2.8000000000000000,3.2500000000000000,3.0000000000000000,2.8000000000000000,2.4000000000000000,21.8000000000000000,Ideation,,Activator
EMP101847,Sari Utama Maulida,3.2500000000000000,39,IV,S1,2,1,null,23,22,SD,INTP,null,9,2.0,9.0,2.0,1.0,5.0,9.0,1.0,4.0,4.0,8.0,8.0,8.0,5.0,9.0,2.0,1.0,9.0,null,9.0,3.0,4.0000000000000000,3.4000000000000000,3.6000000000000000,3.8000000000000000,3.8000000000000000,3.6000000000000000,3.0000000000000000,3.2000000000000000,3.2000000000000000,3.6000000000000000,Woo,Strategic,Intellection
EMP101848,Yuni Pamungkas,3.3333333333333333,0,IV,S2,2,6,138.0,100,41,DI,INTJ,39.0,8,6.0,1.0,4.0,6.0,6.0,5.0,8.0,7.0,7.0,4.0,7.0,4.0,8.0,null,7.0,1.0,7.0,3.0,7.0,1.0,3.7500000000000000,2.6666666666666667,4.2500000000000000,4.0000000000000000,3.7500000000000000,3.2500000000000000,4.0000000000000000,3.2500000000000000,3.5000000000000000,2.5000000000000000,Positivity,Restorative,Significance
EMP101849,Teguh Tri Pratama,3.6000000000000000,83,IV,S1,2,3,95.0,56,35,CS,ESFP,39.0,5,8.0,9.0,1.0,null,9.0,4.0,4.0,6.0,7.0,null,6.0,5.0,6.0,4.0,3.0,5.0,null,3.0,8.0,null,4.2500000000000000,3.6000000000000000,3.8000000000000000,3.4000000000000000,3.6000000000000000,3.6000000000000000,4.0000000000000000,4.0000000000000000,4.4000000000000000,3.8000000000000000,Command,Empathy,
EMP101850,Kartika Saputra Kusuma,4.0000000000000000,34,V,D3,3,5,123.0,53,72,DC,ISFJ,23.0,4,5.0,1.0,4.0,8.0,4.0,4.0,5.0,4.0,9.0,9.0,2.0,3.0,9.0,6.0,1.0,1.0,5.0,9.0,8.0,6.0,4.2000000000000000,4.0000000000000000,4.0000000000000000,3.6666666666666667,3.7500000000000000,3.5000000000000000,3.4000000000000000,4.0000000000000000,3.6000000000000000,4.0000000000000000,Activator,Positivity,Woo
EMP101851,Yuni Aji Purnama,3.2000000000000000,38,IV,S1,2,5,null,35,57,ID,ISTJ,25.0,6,9.0,3.0,8.0,4.0,5.0,null,2.0,7.0,null,2.0,7.0,2.0,5.0,1.0,2.0,2.0,3.0,1.0,3.0,9.0,2.6000000000000000,3.5000000000000000,3.0000000000000000,3.0000000000000000,3.6666666666666667,3.4000000000000000,3.6000000000000000,3.2000000000000000,22.6000000000000000,3.2500000000000000,Adaptability,Command,Individualization
